Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,5M00G9W,WCDMA,,,874.5,829.5,75,FB,Greenfield,não,760,056001603518,16.1,25,74,7,X,50,008940701882,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5b7d8391372fe,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,5M00G9W,WCDMA,,,874.5,829.5,195,FB,Greenfield,não,760,056001603518,16.1,25,74,8,X,50,008940701882,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5b7d8391376c9,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,5M00G9W,WCDMA,,,874.5,829.5,315,FB,Greenfield,não,760,056001603518,16.1,25,74,7,X,50,008940701882,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5b7d839137aa1,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,20M0G7W,LTE,,,2680,2560,75,FB,Greenfield,não,760,056001603518,16.1,25,74,9,X,50,045621602519,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5b7d839137e7a,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,20M0G7W,LTE,,,2680,2560,195,FB,Greenfield,não,760,056001603518,16.1,25,74,10,X,50,045621602519,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5b7d83913825b,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,20M0G7W,LTE,,,2680,2560,315,FB,Greenfield,não,760,056001603518,16.1,25,74,9,X,50,045621602519,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5b7d839138647,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,788,733,60,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,029361602519,40,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5bb2e06b2861c,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,788,733,140,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,029361602519,40,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5bb2e06b2926d,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,422415081,RUA LEVINDO GOMIDE,,MG,3149903,10M0G7W,LTE,,,788,733,240,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,029361602519,40,-21.09167,-45.08389,G,2022-10-10,1999-12-03,,5bb2e06b297e0,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,788,733,75,FB,Greenfield,não,760,056001603518,16.1,25,74,7,X,50,029361602519,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5bb2e06b29d65,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,788,733,195,FB,Greenfield,não,760,056001603518,16.1,25,74,8,X,50,029361602519,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5bb2e06b2a62b,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,788,733,315,FB,Greenfield,não,760,056001603518,16.1,25,74,7,X,50,029361602519,40,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,5bb2e06b2aa39,2029-12-08,,
LIC-LIC-01,TIM S/A,50409428698,010,97812014,442176953,SERRA:   DOS MONTES,,MG,3149903,10M0G7W,LTE,,,783,773,10,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,018591601350,40,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a51f59f,2029-12-08,,
LIC-LIC-01,TIM S/A,50409428698,010,97812014,442176953,SERRA:   DOS MONTES,,MG,3149903,10M0G7W,LTE,,,783,773,230,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,018591601350,40,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a521524,2029-12-08,,
LIC-LIC-01,TIM S/A,50409428698,010,97812014,442176953,SERRA:   DOS MONTES,,MG,3149903,10M0G7W,LTE,,,783,773,330,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,018591601350,40,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a521a92,2029-12-08,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,10M0G7W,LTE,,,1835,1825,10,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,007591301882,60,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a522042,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,10M0G7W,LTE,,,1835,1825,230,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,007591301882,60,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a5225c1,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,10M0G7W,LTE,,,1835,1825,330,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,007591301882,60,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a522b42,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,442176953,SERRA:   DOS MONTES,,MG,3149903,5M00G7W,LTE,,,1870,1865,10,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,007591301882,60,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a5230c8,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,442176953,SERRA:   DOS MONTES,,MG,3149903,5M00G7W,LTE,,,1870,1865,230,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,007591301882,60,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a523660,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,442176953,SERRA:   DOS MONTES,,MG,3149903,5M00G7W,LTE,,,1870,1865,330,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,007591301882,60,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a523c1e,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,1835,1825,10,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,005311101882,65.77,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a5241c3,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,1835,1825,230,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,005311101882,65.77,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a524771,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,1835,1825,330,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,005311101882,65.77,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a524d27,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,1870,1865,10,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,005311101882,65.77,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a5252f1,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,1870,1865,230,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,005311101882,65.77,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a5258bd,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,1870,1865,330,FB,Greenfield,não,760,056001603518,16.15,25,65,7,X,70,005311101882,65.77,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a525f36,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,5M00G7W,WCDMA,,,890,880,10,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,008851101882,68.26,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a526521,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,5M00G7W,WCDMA,,,890,880,230,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,008851101882,68.26,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a526b21,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,5M00G7W,WCDMA,,,890,880,330,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,008851101882,68.26,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a527120,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,946,943.5,10,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,005831101882,66.8,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a52772e,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,946,943.5,230,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,005831101882,66.8,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a527d5e,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,442176953,SERRA:   DOS MONTES,,MG,3149903,200KG7W,GSM,,,946,943.5,330,FB,Greenfield,não,760,056001603518,11.96,25,74,7,X,70,005831101882,66.8,-21.109919,-45.077603,G,2017-02-06,1999-11-30,,5bbf84a528383,2028-04-07,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,97432014,697580563,"RUA DR. FRANCISCO MATEUS DE ANDRADE,251,CENTRO",,MG,3149903,10M0G7W,LTE,,,793,783,40.0,FB,Greenfield,não,760,056001603518,16.1,25.0,74.00,17.70,X,16.0,057731705894,40.0,-21.0925,-45.09167,G,2019-05-22,2012-11-07,,5cf96733b9688,2029-12-08,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,97432014,697580563,"RUA DR. FRANCISCO MATEUS DE ANDRADE,251,CENTRO",,MG,3149903,10M0G7W,LTE,,,793,783,160.0,FB,Greenfield,não,760,056001603518,16.1,25.0,74.00,17.70,X,16.0,057731705894,40.0,-21.0925,-45.09167,G,2019-05-22,2012-11-07,,5cf96733bc06a,2029-12-08,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,97432014,697580563,"RUA DR. FRANCISCO MATEUS DE ANDRADE,251,CENTRO",,MG,3149903,10M0G7W,LTE,,,793,783,280.0,FB,Greenfield,não,760,056001603518,16.1,25.0,74.00,17.70,X,16.0,057731705894,40.0,-21.0925,-45.09167,G,2019-05-22,2012-11-07,,5cf96733bc5aa,2029-12-08,,
LIC-LIC-01,OI MÓVEL S.A. - EM RECUPERAÇÃO JUDICIAL,50011385235,053,387912003,683539760,"BR 381,KM 612-SERRA DA IMBIRA       S/N BR",,MG,3149903,7M00M7W,,,,14655,15075,224.5,FX,,,655,6200502715,36.8,62,2.2,-1.9,V,31.7,001430202115,0.05,-21.036944,-45.026111,C,2017-11-06 10:48:33.553,2003-09-05,118,265b3f0811f8b043,2031-03-12,,
LIC-LIC-01,OI MÓVEL S.A. - EM RECUPERAÇÃO JUDICIAL,50011385235,053,387912003,683540343,RUA CARMEM TEIXEIRA MAIA S/N CENTRO,,MG,3149903,7M00M7W,,,,15075,14655,44.5,FX,,,655,6200502715,36.8,62,2.2,1.9,V,25.8,001430202115,0.05,-21.091944,-45.083889,C,2017-11-06 10:48:33.553,2003-09-05,118,265b3f0811f8b045,2031-03-12,,
LIC-LIC-01,CLARO S.A.,50404065333,053,50372015,695783351,RUA CARMEM TEIXEIRA MAIA 240 JARDIM NOVA ESPERANCA,,MG,3149903,40M0D7W,,,,6920,6580,44.9,FX,,,655,21801400324,33.2,60,3,1.7,V,34,021161402620,1.3,-21.0917,-45.0838,E,2019-03-22 11:04:07.837,2011-11-17,8856,265b3f0811fc11c0,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50404065333,053,50372015,695783351,RUA CARMEM TEIXEIRA MAIA 240 JARDIM NOVA ESPERANCA,,MG,3149903,40M0D7W,,,,6800,6460,44.9,FX,,,655,21801400324,33.2,60,3,1.7,V,34,021161402620,1.3,-21.0917,-45.0838,E,2019-03-22 11:04:07.837,2011-11-17,8856,265b3f0811fc11c1,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50404065333,053,50372015,695783351,RUA CARMEM TEIXEIRA MAIA 240 JARDIM NOVA ESPERANCA,,MG,3149903,40M0D7W,,,,6800,6460,44.9,FX,,,655,21801400324,33.2,60,3,1.7,H,34,021161402620,1.3,-21.0917,-45.0838,E,2019-03-22 11:04:07.837,2011-11-17,8856,265b3f0811fc11c2,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,788,733,60,FB,Greenfield,NA,760,056001603518,16.1,25,74,5,X,61.8,057731705894,40,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,5f368ee09145b,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,788,733,320,FB,Greenfield,NA,760,056001603518,16.1,25,74,5,X,61.8,057731705894,40,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,5f368ee09222e,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,788,733,210,FB,Greenfield,NA,760,056001603518,16.1,25,74,10,X,61.8,057731705894,40,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,5f368ee092687,2023-04-29,,
LIC-LIC-01,PERDOES PREFEITURA,50407975322,019,58752011,695623761,PORTATIL   ,,MG,3149903,16K0F3E,,,,149.81,154.41,0,ML,,,19,,0,0,0,0,V,1.5,,5,-21.109292,-45.0769,D,,2011-08-29,1,4d469248e6bc7d23,2021-08-25 00:00:00.000,,
LIC-LIC-01,PERDOES PREFEITURA,50407975322,019,58752011,695623761,PORTATIL   ,,MG,3149903,16K0F3E,,,,154.41,154.41,0,ML,,,19,,0,0,0,0,V,1.5,,5,-21.109292,-45.0769,D,,2011-08-29,2,4d469248e6bc7d24,2021-08-25 00:00:00.000,,
LIC-LIC-01,PERDOES PREFEITURA,50407975322,019,58752011,695623745,VIATURA   ,,MG,3149903,16K0F3E,,,,154.41,154.41,0,ML,,,19,,0,0,0,0,V,2,,45,-21.109292,-45.0769,D,,2011-08-29,2,4d469248e6bc7d25,2021-08-25 00:00:00.000,,
LIC-LIC-01,PERDOES PREFEITURA,50407975322,019,58752011,695623745,VIATURA   ,,MG,3149903,16K0F3E,,,,149.81,154.41,0,ML,,,19,,0,0,0,0,V,2,,45,-21.109292,-45.0769,D,,2011-08-29,1,4d469248e6bc7d26,2021-08-25 00:00:00.000,,
LIC-LIC-01,AUTOPISTA FERNAO DIAS S.A.,50405202989,019,37942008,690508107,"Rodovia Fernão Dias km 664,37 Sul Zona Rural",,MG,3149903,11K0F3E 7K60F1D 7K60F1E 7K60F1W,,,,163.09375,158.49375,0,XR,,,94,,12,0,0,0,V,36,012040700506,45,-21.040889,-45.005028,B,2018-09-11,2008-06-27,6,4d469248e6bfff8c,2028-06-27,,
LIC-LIC-01,AUTOPISTA FERNAO DIAS S.A.,50405202989,019,37942008,690508107,"Rodovia Fernão Dias km 664,37 Sul Zona Rural",,MG,3149903,11K0F3E 7K60F1D 7K60F1E 7K60F1W,,,,163.09375,158.49375,0,BR,,,94,,12,0,0,0,V,36,012040700506,45,-21.040889,-45.005028,B,2018-09-11,2008-06-27,6,4d469248e6bfff8d,2028-06-27,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,47.2,47.2,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca8c,2035-08-12,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,47.5,47.5,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca8d,2035-08-12,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,48.02,48.02,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca8e,2035-08-12,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,48.16,48.16,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca8f,2035-08-12,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,48.32,48.32,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca90,2035-08-12,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,48.42,48.42,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca91,2035-08-12,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,48.6,48.6,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca92,2035-08-12,,
LIC-LIC-01,MINISTÉRIO DA JUSTIÇA - DEPARTAMENTO DE POLICIA ROD. FEDERAL,50401653404,019,,700017453,BR-381 KM-668 0 ,,MG,3149903,16K0F3E,,,,48.74,48.74,0,FX,,,37,,3,0,0,0,V,45,009460300506,30,-21.120278,-45.095556,C,2017-06-08,2005-08-12,33,4d469248e6c4ca93,2035-08-12,,
LIC-LIC-01,AUTOPISTA FERNAO DIAS S.A.,50405202989,019,37942008,690508085,"Rodovia Fernão Dias, km 679,05 canteiro central * Zona Rural",,MG,3149903,11K0F3E,,,,158.49375,163.09375,46,FX,,,574,,9,20,55,0,V,20,007251106084,45,-21.120139,-45.095639,C,2018-09-11,2008-06-27,6,4d469248e6c78a3e,2028-06-27,,
LIC-LIC-01,ALIANCA GERACAO DE ENERGIA S.A.,50418381518,019,60572019,1009071782,CENTRAL DE MONITORAMENTO E OPERAÇÃO LOCAL S/N° ZONA RURAL,,MG,3149903,7K60F1W 7K60F1D 7K60F1E,,,,148.85,148.85,0,FX,,,38,,9,0,0,0,V,10,008771301699,45,-21.140667,-45.038233,C,2019-10-02,2019-10-02,2,4d469248e6c9d10d,2039-08-21,,
LIC-LIC-01,ALIANCA GERACAO DE ENERGIA S.A.,50418381518,019,60572019,1009071782,CENTRAL DE MONITORAMENTO E OPERAÇÃO LOCAL S/N° ZONA RURAL,,MG,3149903,7K60F1W 7K60F1D 7K60F1E,,,,160.51,160.51,0,FX,,,38,,9,0,0,0,V,10,008771301699,45,-21.140667,-45.038233,C,2019-10-02,2019-10-02,2,4d469248e6c9d10e,2039-08-21,,
LIC-LIC-01,ALIANCA GERACAO DE ENERGIA S.A.,50418381518,019,60572019,1009071782,CENTRAL DE MONITORAMENTO E OPERAÇÃO LOCAL S/N° ZONA RURAL,,MG,3149903,7K60F1W 7K60F1D 7K60F1E,,,,160.55,160.55,0,FX,,,38,,9,0,0,0,V,10,008771301699,45,-21.140667,-45.038233,C,2019-10-02,2019-10-02,2,4d469248e6c9d10f,2039-08-21,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1003402,ROD BR 381 KM 620                   . ,,MG,3149903,16K0F3E,,,,169.45,164.85,25,FX,,,809,023983XXX00412,16.8,18,30,0,H,9.5,040193XXX00005,10,-21.166667,-45.128889,A,2006-01-06,1999-12-28,194,265b3f0811eb307e,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1172549,MRO PROXIMO DA LOCALIDADE           . ,,MG,3149903,7M00M7W,,,,18997.5,18657.5,318.7,FX,,,655,5030301593,38.8,65,1.9,7.2,V,29,030298XXX00545,0.03,-21.048611,-45.015833,C,2006-01-06,1999-12-28,1856,265b3f0811eb30a0,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,679415300,MORRO PROXIMO A LOCALIDADE          . MACH. PERDOES  ,,MG,3149903,500KD1W,,,,1507.625,1442.125,208.1,FX,,,655,6640200670,23,27,11.8,0.2,V,28,005670301958,0.2,-21.012222,-45.085556,B,2006-01-06,2002-10-08,837,265b3f0811eb333f,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1007114,AVENIDA GETULIO VARGAS S/N CENTRO,,MG,3149903,18K0F3E,,,,412,428.45,355.6,FX,,,809,051383XXX00412,23.1,27,14,0.7,H,25,040093XXX00005,10,-21.091033,-45.090889,A,2009-06-01,1999-06-15,2485,265b3f0811ee355d,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1007114,AVENIDA GETULIO VARGAS S/N CENTRO,,MG,3149903,16K0F3E,,,,164.85,169.45,205,FX,,,809,023983XXX00412,16.8,18,30,0,H,25,040193XXX00005,10,-21.091033,-45.090889,A,2009-06-01,1999-06-15,194,265b3f0811ee355e,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1173065,MORRO PROXIMO DA IGREJA MATRIZ - MACHADOS S/N CENTRO,,MG,3149903,18K0F3E,,,,428.45,412,175.6,FX,,,809,051383XXX00412,23.1,27,14,-0.7,H,16,040093XXX00005,10,-21.013336,-45.097225,A,2009-06-01,1999-06-15,2485,265b3f0811ee355f,2025-12-31,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833310,SITIO BARREIRO BR 381 KM 61  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,952.5,907.5,200,FX,,,760,11140401705,17.6,25,65,11,V,48.5,011560301882,50,-21.134444,-45.110278,C,2014-10-13,2014-10-13,10089,265b3f0811f27491,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833310,SITIO BARREIRO BR 381 KM 61  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,952.5,907.5,30,FX,,,760,10510401705,17.1,25,105,7.5,V,33.9,011560301882,50,-21.134444,-45.110278,C,2014-10-13,2014-10-13,10089,265b3f0811f27492,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833329,SERRA DOS PIMENTAS S/N PROXIMO AO KM 658  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,1870,1775,200,FX,,,760,8880301705,14.7,25,90,11,V,63,006030301882,33,-21.037333,-45.025639,C,2014-10-13,2014-10-13,10102,265b3f0811f274a2,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833329,SERRA DOS PIMENTAS S/N PROXIMO AO KM 658  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,1870,1775,320,FX,,,760,10450301705,16.5,30,89,6.5,V,65,006030301882,33,-21.037333,-45.025639,C,2014-10-13,2014-10-13,10102,265b3f0811f274a3,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833329,SERRA DOS PIMENTAS S/N PROXIMO AO KM 658  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,1870,1775,60,FX,,,760,8880301705,14.7,25,90,11,V,80,006030301882,33,-21.037333,-45.025639,C,2014-10-13,2014-10-13,10102,265b3f0811f274a4,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833329,SERRA DOS PIMENTAS S/N PROXIMO AO KM 658  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,952.5,907.5,60,FX,,,760,8880301705,14.7,25,90,11,V,80,011560301882,50,-21.037333,-45.025639,C,2014-10-13,2014-10-13,10102,265b3f0811f274a5,2023-04-29,,
